Country,Year,Inbound Country,Inbound Visitors,Outbound Country,Outbound Visitors,Distance,Cultural,Government_prioritization,Segurity_homocide,Segurity_terrorism,Natural_resources,Price_competitiveness,Service_infrastructure,Visa_requirements
Austria,2016,Germany,2323.78,Italy,2177.651,548.7862753906664,3.064843552205557,5.744953430823561,0.08442341829631533,6.986074280647149,4.114909788961972,3.8581864227613387,6.671623504657319,1.681260945709282
Austria,2017,Germany,2189.432,Italy,2220.578,548.7862753906664,3.064843552205557,5.744953430823561,0.08442341829631533,6.986074280647149,4.114909788961972,3.8581864227613387,6.671623504657319,1.681260945709282
Austria,2018,Germany,2196.115,Italy,2330.031,548.7862753906664,3.1525678041614444,5.883769512,0.045899800340313546,6.99258056640625,4.142485905247846,4.691823448774155,6.659389401732668,1.681260945709282
Austria,2014,Netherlands,1671.581,Germany,2346.752,1034.5852114313252,2.9230662153616205,6.138436134940653,0.06304728546409807,6.977,4.069863071224816,3.491662444929718,6.827936758842984,1.6112084063047285
Austria,2015,Netherlands,1735.184,Germany,2296.832,1034.5852114313252,2.9230662153616205,6.138436134940653,0.06304728546409807,6.977,4.069863071224816,3.491662444929718,6.827936758842984,1.6112084063047285
Austria,2016,Netherlands,1862.885,Germany,2323.78,1034.5852114313252,3.064843552205557,5.744953430823561,0.08442341829631533,6.986074280647149,4.114909788961972,3.8581864227613387,6.671623504657319,1.681260945709282
Austria,2017,Netherlands,1934.724,Germany,2189.432,1034.5852114313252,3.064843552205557,5.744953430823561,0.08442341829631533,6.986074280647149,4.114909788961972,3.8581864227613387,6.671623504657319,1.681260945709282
Austria,2018,Netherlands,2001.096,Germany,2196.115,1034.5852114313252,3.1525678041614444,5.883769512,0.045899800340313546,6.99258056640625,4.142485905247846,4.691823448774155,6.659389401732668,1.681260945709282
Austria,2014,Italy,2032.914,Spain,576.282,598.2398219739717,2.9230662153616205,6.138436134940653,0.06304728546409807,6.977,4.069863071224816,3.491662444929718,6.827936758842984,1.6112084063047285
Austria,2015,Italy,1971.202,Spain,592.232,598.2398219739717,2.9230662153616205,6.138436134940653,0.06304728546409807,6.977,4.069863071224816,3.491662444929718,6.827936758842984,1.6112084063047285
Austria,2016,Italy,2177.651,Spain,627.857,598.2398219739717,3.064843552205557,5.744953430823561,0.08442341829631533,6.986074280647149,4.114909788961972,3.8581864227613387,6.671623504657319,1.681260945709282
Austria,2017,Italy,2220.578,Spain,620.4,598.2398219739717,3.064843552205557,5.744953430823561,0.08442341829631533,6.986074280647149,4.114909788961972,3.8581864227613387,6.671623504657319,1.681260945709282
Austria,2018,Italy,2330.031,Spain,615.238,598.2398219739717,3.1525678041614444,5.883769512,0.045899800340313546,6.99258056640625,4.142485905247846,4.691823448774155,6.659389401732668,1.681260945709282
Austria,2014,United Kingdom,802.552,Greece,380.398,1962.9213648397254,2.9230662153616205,6.138436134940653,0.06304728546409807,6.977,4.069863071224816,3.491662444929718,6.827936758842984,1.6112084063047285
Austria,2015,United Kingdom,875.776,Greece,351.783,1962.9213648397254,2.9230662153616205,6.138436134940653,0.06304728546409807,6.977,4.069863071224816,3.491662444929718,6.827936758842984,1.6112084063047285
Austria,2016,United Kingdom,919.623,Greece,368.657,1962.9213648397254,3.064843552205557,5.744953430823561,0.08442341829631533,6.986074280647149,4.114909788961972,3.8581864227613387,6.671623504657319,1.681260945709282
Austria,2017,United Kingdom,941.512,Greece,374.949,1962.9213648397254,3.064843552205557,5.744953430823561,0.08442341829631533,6.986074280647149,4.114909788961972,3.8581864227613387,6.671623504657319,1.681260945709282
